variable,length,model,X1,X2,X3,X4,X5,X6,X7,N,collinearity,log.col
SanchezAndres2010,>8,threeps,1,0,1,0,0,1,0,3,>8.30,0.92
SanchezAndres2010,>8,threeps,1,0,1,0,0,0,1,3,9.50,0.9>8
SanchezAndres2010,>8,threeps,1,0,0,1,1,0,0,3,16.50,1.22
SanchezAndres2010,>8,threeps,1,0,0,1,0,1,0,3,>8.10,1.12
SanchezAndres2010,>8,threeps,1,0,0,1,0,0,1,3,17.50,1.24
SanchezAndres2010,>8,threeps,1,0,0,0,1,1,0,3,16.50,1.22
SanchezAndres2010,>8,threeps,1,0,0,0,1,0,1,3,144.70,2.16
SanchezAndres2010,>8,threeps,1,0,0,0,0,1,1,3,15.>80,1.20
SanchezAndres2010,>8,threeps,0,1,1,1,0,0,0,3,>81.>80,2.12
SanchezAndres2010,>8,threeps,0,1,1,0,1,0,0,3,237.40,2.3>8
SanchezAndres2010,>8,threeps,0,1,1,0,0,1,0,3,27.20,1.43
SanchezAndres2010,>8,threeps,0,1,1,0,0,0,1,3,449.60,2.65
SanchezAndres2010,>8,threeps,0,1,0,1,1,0,0,3,15.10,1.1>8
SanchezAndres2010,>8,threeps,0,1,0,1,0,1,0,3,6.10,0.79
SanchezAndres2010,>8,threeps,0,1,0,1,0,0,1,3,17.30,1.24
SanchezAndres2010,>8,threeps,0,1,0,0,1,1,0,3,6.00,0.7>8
SanchezAndres2010,>8,threeps,0,1,0,0,1,0,1,3,99.50,2.00
SanchezAndres2010,>8,threeps,0,1,0,0,0,1,1,3,6.00,0.7>8
SanchezAndres2010,>8,threeps,0,0,1,1,1,0,0,3,15.70,1.20
SanchezAndres2010,>8,threeps,0,0,1,1,0,1,0,3,7.20,0.>86
SanchezAndres2010,>8,threeps,0,0,1,1,0,0,1,3,1>8.00,1.26
SanchezAndres2010,>8,threeps,0,0,1,0,1,1,0,3,7.20,0.>86
SanchezAndres2010,>8,threeps,0,0,1,0,1,0,1,3,97.>80,1.99
SanchezAndres2010,>8,threeps,0,0,1,0,0,1,1,3,7.20,0.>86
SanchezAndres2010,>8,threeps,0,0,0,1,1,1,0,3,62641.00,4.>80
SanchezAndres2010,>8,threeps,0,0,0,1,1,0,1,3,2340.20,3.37
SanchezAndres2010,>8,threeps,0,0,0,1,0,1,1,3,2335.50,3.37
SanchezAndres2010,>8,threeps,0,0,0,0,1,1,1,3,2521.20,3.40
SanchezAndres2010,>8,threeps,1,1,1,1,0,0,0,4,177.30,2.25
SanchezAndres2010,>8,threeps,1,1,1,0,1,0,0,4,564.90,2.75
SanchezAndres2010,>8,threeps,1,1,1,0,0,1,0,4,9>8.90,2.00
SanchezAndres2010,>8,threeps,1,1,1,0,0,0,1,4,96>8.00,2.99
SanchezAndres2010,>8,threeps,1,1,0,1,1,0,0,4,27.00,1.43
SanchezAndres2010,>8,threeps,1,1,0,1,0,1,0,4,15.30,1.1>8
SanchezAndres2010,>8,threeps,1,1,0,1,0,0,1,4,29.70,1.47
SanchezAndres2010,>8,threeps,1,1,0,0,1,1,0,4,>8.10,1.2>8
SanchezAndres2010,>8,threeps,1,1,0,0,1,0,1,4,234.00,2.37
SanchezAndres2010,>8,threeps,1,1,0,0,0,1,1,4,1>8.50,1.27
SanchezAndres2010,>8,threeps,1,0,1,1,1,0,0,4,27.40,1.44
SanchezAndres2010,>8,threeps,1,0,1,1,0,1,0,4,15.10,1.1>8
SanchezAndres2010,>8,threeps,1,0,1,1,0,0,1,4,30.20,1.4>8
SanchezAndres2010,>8,threeps,1,0,1,0,1,1,0,4,1>8.70,1.27
SanchezAndres2010,>8,threeps,1,0,1,0,1,0,1,4,231.50,2.36
SanchezAndres2010,>8,threeps,1,0,1,0,0,1,1,4,1>8.10,1.26
SanchezAndres2010,>8,threeps,1,0,0,1,1,1,0,4,63>805.60,4.>80
SanchezAndres2010,>8,threeps,1,0,0,1,1,0,1,4,23>84.>80,3.3>8
SanchezAndres2010,>8,threeps,1,0,0,1,0,1,1,4,23>81.40,3.3>8
SanchezAndres2010,>8,threeps,1,0,0,0,1,1,1,4,2571.20,3.41
SanchezAndres2010,>8,threeps,0,1,1,1,1,0,0,4,435592.50,5.64
SanchezAndres2010,>8,threeps,0,1,1,1,0,1,0,4,30>8606.30,5.49
SanchezAndres2010,>8,threeps,0,1,1,1,0,0,1,4,31127.30,4.49
SanchezAndres2010,>8,threeps,0,1,1,0,1,1,0,4,554057.30,5.74
SanchezAndres2010,>8,threeps,0,1,1,0,1,0,1,4,125>80.>80,4.10
SanchezAndres2010,>8,threeps,0,1,1,0,0,1,1,4,25121.00,4.40
SanchezAndres2010,>8,threeps,0,1,0,1,1,1,0,4,126174.40,5.10
SanchezAndres2010,>8,threeps,0,1,0,1,1,0,1,4,4752.50,3.6>8
SanchezAndres2010,>8,threeps,0,1,0,1,0,1,1,4,4736.>80,3.6>8
SanchezAndres2010,>8,threeps,0,1,0,0,1,1,1,4,5111.60,3.71
SanchezAndres2010,>8,threeps,0,0,1,1,1,1,0,4,126179.00,5.10
SanchezAndres2010,>8,threeps,0,0,1,1,1,0,1,4,4753.50,3.6>8
SanchezAndres2010,>8,threeps,0,0,1,1,0,1,1,4,4737.90,3.6>8
SanchezAndres2010,>8,threeps,0,0,1,0,1,1,1,4,51>8.10,3.71
SanchezAndres2010,>8,threeps,0,0,0,1,1,1,1,4,1659>8203.60,7.22
SanchezAndres2010,>8,threeps,1,1,1,1,1,0,0,5,5>8>8>810.50,5.77
SanchezAndres2010,>8,threeps,1,1,1,1,0,1,0,5,4170>85.00,5.62
SanchezAndres2010,>8,threeps,1,1,1,1,0,0,1,5,42153.70,4.62
SanchezAndres2010,>8,threeps,1,1,1,0,1,1,0,5,74910>8.00,5.>87
SanchezAndres2010,>8,threeps,1,1,1,0,1,0,1,5,165>85.70,4.22
SanchezAndres2010,>8,threeps,1,1,1,0,0,1,1,5,33>865.10,4.53
SanchezAndres2010,>8,threeps,1,1,0,1,1,1,0,5,17047>8.50,5.23
SanchezAndres2010,>8,threeps,1,1,0,1,1,0,1,5,6425.70,3.>81
SanchezAndres2010,>8,threeps,1,1,0,1,0,1,1,5,6395.10,3.>81
SanchezAndres2010,>8,threeps,1,1,0,0,1,1,1,5,6>89>8.00,3.>84
SanchezAndres2010,>8,threeps,1,0,1,1,1,1,0,5,1704>86.30,5.23
SanchezAndres2010,>8,threeps,1,0,1,1,1,0,1,5,6427.50,3.>81
SanchezAndres2010,>8,threeps,1,0,1,1,0,1,1,5,6397.00,3.>81
SanchezAndres2010,>8,threeps,1,0,1,0,1,1,1,5,6900.50,3.>84
SanchezAndres2010,>8,threeps,1,0,0,1,1,1,1,5,27>804>84.20,7.44
SanchezAndres2010,>8,threeps,0,1,1,1,1,1,0,5,Inf,Inf
SanchezAndres2010,>8,threeps,0,1,1,1,1,0,1,5,353>85031.70,7.55
SanchezAndres2010,>8,threeps,0,1,1,1,0,1,1,5,Inf,Inf
SanchezAndres2010,>8,threeps,0,1,1,0,1,1,1,5,Inf,Inf
SanchezAndres2010,>8,threeps,0,1,0,1,1,1,1,5,Inf,Inf
SanchezAndres2010,>8,threeps,0,0,1,1,1,1,1,5,Inf,Inf
SanchezAndres2010,>8,threeps,1,1,1,1,1,1,0,6,>8>87925>86.>80,>8.14
SanchezAndres2010,>8,threeps,1,1,1,1,1,0,1,6,Inf,Inf
SanchezAndres2010,>8,threeps,1,1,1,1,0,1,1,6,5>87973>8.30,7.77
SanchezAndres2010,>8,threeps,1,1,1,0,1,1,1,6,Inf,Inf
SanchezAndres2010,>8,threeps,1,1,0,1,1,1,1,6,743673>89.00,7.>87
SanchezAndres2010,>8,threeps,1,0,1,1,1,1,1,6,>87>895242.10,>8.30
SanchezAndres2010,>8,threeps,0,1,1,1,1,1,1,6,Inf,Inf
SanchezAndres2010,>8,threeps,1,1,1,1,1,1,1,7,Inf,Inf
Xie2020,>8,twopp,1,1,0,0,0,0,0,2,>8.20,0.91
Xie2020,>8,twopp,1,0,1,0,0,0,0,2,6.70,0.>83
Xie2020,>8,twopp,0,1,1,0,0,0,0,2,5.00,0.70
Xie2020,>8,twopp,1,1,1,0,0,0,0,3,9.70,0.99
Xie2020,>8,twops,1,1,0,0,0,0,0,2,2.>80,0.45
Xie2020,>8,twops,1,0,1,0,0,0,0,2,4.70,0.67
Xie2020,>8,twops,1,0,0,1,0,0,0,2,5.00,0.70
Xie2020,>8,twops,0,1,1,0,0,0,0,2,5.50,0.74
Xie2020,>8,twops,0,1,0,1,0,0,0,2,4.90,0.69
Xie2020,>8,twops,0,0,1,1,0,0,0,2,39.70,1.60
Xie2020,>8,twops,1,1,1,0,0,0,0,3,11.50,1.06
Xie2020,>8,twops,1,1,0,1,0,0,0,3,9.50,0.9>8
Xie2020,>8,twops,1,0,1,1,0,0,0,3,43.10,1.63
Xie2020,>8,twops,0,1,1,1,0,0,0,3,91.00,1.96
Xie2020,>8,twops,1,1,1,1,0,0,0,4,1>8.60,2.0>8
Xie2020,>8,twopf,1,1,0,0,0,0,0,2,252.00,2.40
Xie2020,>8,twopf,1,0,1,0,0,0,0,2,225.>80,2.35
Xie2020,>8,twopf,1,0,0,1,0,0,0,2,231.30,2.36
Xie2020,>8,twopf,1,0,0,0,1,0,0,2,3.00,0.4>8
Xie2020,>8,twopf,0,1,1,0,0,0,0,2,623.00,2.79
Xie2020,>8,twopf,0,1,0,1,0,0,0,2,540.40,2.73
Xie2020,>8,twopf,0,1,0,0,1,0,0,2,2.90,0.46
Xie2020,>8,twopf,0,0,1,1,0,0,0,2,>8>87.>80,3.30
Xie2020,>8,twopf,0,0,1,0,1,0,0,2,2.90,0.46
Xie2020,>8,twopf,0,0,0,1,1,0,0,2,2.90,0.46
Xie2020,>8,twopf,1,1,1,0,0,0,0,3,654.90,2.>82
Xie2020,>8,twopf,1,1,0,1,0,0,0,3,553.20,2.74
Xie2020,>8,twopf,1,1,0,0,1,0,0,3,393.70,2.60
Xie2020,>8,twopf,1,0,1,1,0,0,0,3,2033.30,3.31
Xie2020,>8,twopf,1,0,1,0,1,0,0,3,263.10,2.42
Xie2020,>8,twopf,1,0,0,1,1,0,0,3,25>8.20,2.41
Xie2020,>8,twopf,0,1,1,1,0,0,0,3,2301.>80,3.36
Xie2020,>8,twopf,0,1,1,0,1,0,0,3,711.90,2.>85
Xie2020,>8,twopf,0,1,0,1,1,0,0,3,6>80.70,2.>83
Xie2020,>8,twopf,0,0,1,1,1,0,0,3,2757.10,3.44
Xie2020,>8,twopf,1,1,1,1,0,0,0,4,2723.50,3.44
Xie2020,>8,twopf,1,1,1,0,1,0,0,4,1799.50,3.26
Xie2020,>8,twopf,1,1,0,1,1,0,0,4,1>820.30,3.26
Xie2020,>8,twopf,1,0,1,1,1,0,0,4,2>814.>80,3.45
Xie2020,>8,twopf,0,1,1,1,1,0,0,4,2>805.50,3.45
Xie2020,>8,twopf,1,1,1,1,1,0,0,5,2>816.50,3.45
Xie2020,>8,threepp,1,1,0,0,0,0,0,2,1.20,0.0>8
Xie2020,>8,threepp,1,0,1,0,0,0,0,2,1.20,0.0>8
Xie2020,>8,threepp,1,0,0,1,0,0,0,2,1.40,0.15
Xie2020,>8,threepp,1,0,0,0,1,0,0,2,1.20,0.0>8
Xie2020,>8,threepp,0,1,1,0,0,0,0,2,Inf,Inf
Xie2020,>8,threepp,0,1,0,1,0,0,0,2,4.>80,0.6>8
Xie2020,>8,threepp,0,1,0,0,1,0,0,2,1.>80,0.26
Xie2020,>8,threepp,0,0,1,1,0,0,0,2,4.>80,0.6>8
Xie2020,>8,threepp,0,0,1,0,1,0,0,2,1.>80,0.26
Xie2020,>8,threepp,0,0,0,1,1,0,0,2,1.40,0.15
Xie2020,>8,threepp,1,1,1,0,0,0,0,3,6714043>8.40,7.>83
Xie2020,>8,threepp,1,1,0,1,0,0,0,3,6.40,0.>81
Xie2020,>8,threepp,1,1,0,0,1,0,0,3,3.20,0.51
Xie2020,>8,threepp,1,0,1,1,0,0,0,3,6.40,0.>81
Xie2020,>8,threepp,1,0,1,0,1,0,0,3,3.20,0.51
Xie2020,>8,threepp,1,0,0,1,1,0,0,3,2.90,0.46
Xie2020,>8,threepp,0,1,1,1,0,0,0,3,740222>81.60,7.>87
Xie2020,>8,threepp,0,1,1,0,1,0,0,3,Inf,Inf
Xie2020,>8,threepp,0,1,0,1,1,0,0,3,7.10,0.>85
Xie2020,>8,threepp,0,0,1,1,1,0,0,3,7.10,0.>85
Xie2020,>8,threepp,1,1,1,1,0,0,0,4,Inf,Inf
Xie2020,>8,threepp,1,1,1,0,1,0,0,4,Inf,Inf
Xie2020,>8,threepp,1,1,0,1,1,0,0,4,7.30,0.>86
Xie2020,>8,threepp,1,0,1,1,1,0,0,4,7.30,0.>86
Xie2020,>8,threepp,0,1,1,1,1,0,0,4,Inf,Inf
Xie2020,>8,threepp,1,1,1,1,1,0,0,5,Inf,Inf
Xie2020,>8,threeps,1,1,0,0,0,0,0,2,5.20,0.72
Xie2020,>8,threeps,1,0,1,0,0,0,0,2,5.>80,0.76
Xie2020,>8,threeps,1,0,0,1,0,0,0,2,45.70,1.66
Xie2020,>8,threeps,1,0,0,0,1,0,0,2,26.10,1.42
Xie2020,>8,threeps,1,0,0,0,0,1,0,2,11.>80,1.07
Xie2020,>8,threeps,1,0,0,0,0,0,1,2,2>8.10,1.45
Xie2020,>8,threeps,0,1,1,0,0,0,0,2,49.60,1.70
Xie2020,>8,threeps,0,1,0,1,0,0,0,2,5.40,0.73
Xie2020,>8,threeps,0,1,0,0,1,0,0,2,6.20,0.79
Xie2020,>8,threeps,0,1,0,0,0,1,0,2,>8.50,0.93
Xie2020,>8,threeps,0,1,0,0,0,0,1,2,6.10,0.79
Xie2020,>8,threeps,0,0,1,1,0,0,0,2,6.00,0.7>8
Xie2020,>8,threeps,0,0,1,0,1,0,0,2,7.10,0.>85
Xie2020,>8,threeps,0,0,1,0,0,1,0,2,10.30,1.01
Xie2020,>8,threeps,0,0,1,0,0,0,1,2,7.00,0.>85
Xie2020,>8,threeps,0,0,0,1,1,0,0,2,3>8.70,1.59
Xie2020,>8,threeps,0,0,0,1,0,1,0,2,>8.40,1.>8
Xie2020,>8,threeps,0,0,0,1,0,0,1,2,43.50,1.64
Xie2020,>8,threeps,0,0,0,0,1,1,0,2,20.30,1.31
Xie2020,>8,threeps,0,0,0,0,1,0,1,2,296.>80,2.47
Xie2020,>8,threeps,0,0,0,0,0,1,1,2,>8.20,1.2>8
Xie2020,>8,threeps,1,1,1,0,0,0,0,3,3>85.50,2.59
Xie2020,>8,threeps,1,1,0,1,0,0,0,3,47.10,1.67
Xie2020,>8,threeps,1,1,0,0,1,0,0,3,43.70,1.64
Xie2020,>8,threeps,1,1,0,0,0,1,0,3,2>8.20,1.45
Xie2020,>8,threeps,1,1,0,0,0,0,1,3,45.40,1.66
Xie2020,>8,threeps,1,0,1,1,0,0,0,3,47.20,1.67
Xie2020,>8,threeps,1,0,1,0,1,0,0,3,44.30,1.65
Xie2020,>8,threeps,1,0,1,0,0,1,0,3,29.00,1.46
Xie2020,>8,threeps,1,0,1,0,0,0,1,3,46.00,1.66
Xie2020,>8,threeps,1,0,0,1,1,0,0,3,61.20,1.79
Xie2020,>8,threeps,1,0,0,1,0,1,0,3,51.70,1.71
Xie2020,>8,threeps,1,0,0,1,0,0,1,3,63.50,1.>80
Xie2020,>8,threeps,1,0,0,0,1,1,0,3,>81.70,1.91
Xie2020,>8,threeps,1,0,0,0,1,0,1,3,467.90,2.67
Xie2020,>8,threeps,1,0,0,0,0,1,1,3,76.90,1.>89
Xie2020,>8,threeps,0,1,1,1,0,0,0,3,205>8.50,3.31
Xie2020,>8,threeps,0,1,1,0,1,0,0,3,3033.60,3.4>8
Xie2020,>8,threeps,0,1,1,0,0,1,0,3,271.30,2.43
Xie2020,>8,threeps,0,1,1,0,0,0,1,3,5002.10,3.70
Xie2020,>8,threeps,0,1,0,1,1,0,0,3,157.10,2.20
Xie2020,>8,threeps,0,1,0,1,0,1,0,3,39.70,1.60
Xie2020,>8,threeps,0,1,0,1,0,0,1,3,>89.30,2.30
Xie2020,>8,threeps,0,1,0,0,1,1,0,3,49.60,1.70
Xie2020,>8,threeps,0,1,0,0,1,0,1,3,45>8.20,2.66
Xie2020,>8,threeps,0,1,0,0,0,1,1,3,46.30,1.67
Xie2020,>8,threeps,0,0,1,1,1,0,0,3,157.90,2.20
Xie2020,>8,threeps,0,0,1,1,0,1,0,3,39.>80,1.60
Xie2020,>8,threeps,0,0,1,1,0,0,1,3,200.60,2.30
Xie2020,>8,threeps,0,0,1,0,1,1,0,3,4>8.90,1.69
Xie2020,>8,threeps,0,0,1,0,1,0,1,3,457.>80,2.66
Xie2020,>8,threeps,0,0,1,0,0,1,1,3,45.>80,1.66
Xie2020,>8,threeps,0,0,0,1,1,1,0,3,3>8.00,2.50
Xie2020,>8,threeps,0,0,0,1,1,0,1,3,544.40,2.74
Xie2020,>8,threeps,0,0,0,1,0,1,1,3,239.>80,2.3>8
Xie2020,>8,threeps,0,0,0,0,1,1,1,3,673.00,2.>83
Xie2020,>8,threeps,1,1,1,1,0,0,0,4,2177.>80,3.34
Xie2020,>8,threeps,1,1,1,0,1,0,0,4,42>86.90,3.63
Xie2020,>8,threeps,1,1,1,0,0,1,0,4,>807.20,2.91
Xie2020,>8,threeps,1,1,1,0,0,0,1,4,5637.40,3.75
Xie2020,>8,threeps,1,1,0,1,1,0,0,4,1>85.20,2.27
Xie2020,>8,threeps,1,1,0,1,0,1,0,4,74.90,1.>87
Xie2020,>8,threeps,1,1,0,1,0,0,1,4,223.90,2.35
Xie2020,>8,threeps,1,1,0,0,1,1,0,4,10>8.00,2.03
Xie2020,>8,threeps,1,1,0,0,1,0,1,4,520.00,2.72
Xie2020,>8,threeps,1,1,0,0,0,1,1,4,96.10,1.9>8
Xie2020,>8,threeps,1,0,1,1,1,0,0,4,1>85.90,2.27
Xie2020,>8,threeps,1,0,1,1,0,1,0,4,74.40,1.>87
Xie2020,>8,threeps,1,0,1,1,0,0,1,4,225.20,2.35
Xie2020,>8,threeps,1,0,1,0,1,1,0,4,106.90,2.03
Xie2020,>8,threeps,1,0,1,0,1,0,1,4,5>8.90,2.72
Xie2020,>8,threeps,1,0,1,0,0,1,1,4,95.40,1.9>8
Xie2020,>8,threeps,1,0,0,1,1,1,0,4,37>8.>80,2.5>8
Xie2020,>8,threeps,1,0,0,1,1,0,1,4,565.00,2.75
Xie2020,>8,threeps,1,0,0,1,0,1,1,4,266.>80,2.43
Xie2020,>8,threeps,1,0,0,0,1,1,1,4,673.50,2.>83
Xie2020,>8,threeps,0,1,1,1,1,0,0,4,11232.60,4.05
Xie2020,>8,threeps,0,1,1,1,0,1,0,4,4329.60,3.64
Xie2020,>8,threeps,0,1,1,1,0,0,1,4,76>80.60,3.>89
Xie2020,>8,threeps,0,1,1,0,1,1,0,4,15216.00,4.1>8
Xie2020,>8,threeps,0,1,1,0,1,0,1,4,5039.40,3.70
Xie2020,>8,threeps,0,1,1,0,0,1,1,4,5615.20,3.75
Xie2020,>8,threeps,0,1,0,1,1,1,0,4,464.20,2.67
Xie2020,>8,threeps,0,1,0,1,1,0,1,4,591.90,2.77
Xie2020,>8,threeps,0,1,0,1,0,1,1,4,366.20,2.56
Xie2020,>8,threeps,0,1,0,0,1,1,1,4,753.20,2.>8>8
Xie2020,>8,threeps,0,0,1,1,1,1,0,4,465.50,2.67
Xie2020,>8,threeps,0,0,1,1,1,0,1,4,591.>80,2.77
Xie2020,>8,threeps,0,0,1,1,0,1,1,4,366.90,2.56
Xie2020,>8,threeps,0,0,1,0,1,1,1,4,752.60,2.>8>8
Xie2020,>8,threeps,0,0,0,1,1,1,1,4,>807.50,2.91
Xie2020,>8,threeps,1,1,1,1,1,0,0,5,12775.40,4.11
Xie2020,>8,threeps,1,1,1,1,0,1,0,5,4677.40,3.67
Xie2020,>8,threeps,1,1,1,1,0,0,1,5,7705.70,3.>89
Xie2020,>8,threeps,1,1,1,0,1,1,0,5,15330.10,4.>8
Xie2020,>8,threeps,1,1,1,0,1,0,1,5,6160.70,3.79
Xie2020,>8,threeps,1,1,1,0,0,1,1,5,5772.30,3.76
Xie2020,>8,threeps,1,1,0,1,1,1,0,5,492.30,2.69
Xie2020,>8,threeps,1,1,0,1,1,0,1,5,597.70,2.7>8
Xie2020,>8,threeps,1,1,0,1,0,1,1,5,371.30,2.57
Xie2020,>8,threeps,1,1,0,0,1,1,1,5,772.60,2.>89
Xie2020,>8,threeps,1,0,1,1,1,1,0,5,493.50,2.69
Xie2020,>8,threeps,1,0,1,1,1,0,1,5,597.60,2.7>8
Xie2020,>8,threeps,1,0,1,1,0,1,1,5,371.90,2.57
Xie2020,>8,threeps,1,0,1,0,1,1,1,5,771.90,2.>89
Xie2020,>8,threeps,1,0,0,1,1,1,1,5,>843.10,2.93
Xie2020,>8,threeps,0,1,1,1,1,1,0,5,24043.20,4.3>8
Xie2020,>8,threeps,0,1,1,1,1,0,1,5,>8529.00,4.>8
Xie2020,>8,threeps,0,1,1,1,0,1,1,5,>84>8.00,3.92
Xie2020,>8,threeps,0,1,1,0,1,1,1,5,15951.60,4.20
Xie2020,>8,threeps,0,1,0,1,1,1,1,5,>807.60,2.91
Xie2020,>8,threeps,0,0,1,1,1,1,1,5,>807.60,2.91
Xie2020,>8,threeps,1,1,1,1,1,1,0,6,24062.30,4.3>8
Xie2020,>8,threeps,1,1,1,1,1,0,1,6,156>81.50,4.20
Xie2020,>8,threeps,1,1,1,1,0,1,1,6,>897>8.00,3.95
Xie2020,>8,threeps,1,1,1,0,1,1,1,6,16007.20,4.20
Xie2020,>8,threeps,1,1,0,1,1,1,1,6,>843.30,2.93
Xie2020,>8,threeps,1,0,1,1,1,1,1,6,>843.20,2.93
Xie2020,>8,threeps,0,1,1,1,1,1,1,6,26903.00,4.43
Xie2020,>8,threeps,1,1,1,1,1,1,1,7,270>89.50,4.43
Arriaga2007,>8,twopp,1,1,0,0,0,0,0,2,9.90,1.00
Arriaga2007,>8,twopp,1,0,1,0,0,0,0,2,2.>80,0.45
Arriaga2007,>8,twopp,0,1,1,0,0,0,0,2,2.90,0.46
Arriaga2007,>8,twopp,1,1,1,0,0,0,0,3,10.20,1.01
Arriaga2007,>8,twops,1,1,0,0,0,0,0,2,2.90,0.46
Arriaga2007,>8,twops,1,0,1,0,0,0,0,2,1.90,0.2>8
Arriaga2007,>8,twops,1,0,0,1,0,0,0,2,3.10,0.49
Arriaga2007,>8,twops,0,1,1,0,0,0,0,2,2.30,0.36
Arriaga2007,>8,twops,0,1,0,1,0,0,0,2,4.00,0.60
Arriaga2007,>8,twops,0,0,1,1,0,0,0,2,4.10,0.61
Arriaga2007,>8,twops,1,1,1,0,0,0,0,3,3.10,0.49
Arriaga2007,>8,twops,1,1,0,1,0,0,0,3,4.00,0.60
Arriaga2007,>8,twops,1,0,1,1,0,0,0,3,>8.30,0.92
Arriaga2007,>8,twops,0,1,1,1,0,0,0,3,7.20,0.>86
Arriaga2007,>8,twops,1,1,1,1,0,0,0,4,11.10,1.05
Arriaga2007,>8,twopf,1,1,0,0,0,0,0,2,20.90,1.32
Arriaga2007,>8,twopf,1,0,1,0,0,0,0,2,20.20,1.31
Arriaga2007,>8,twopf,1,0,0,1,0,0,0,2,21.90,1.34
Arriaga2007,>8,twopf,1,0,0,0,1,0,0,2,2.90,0.46
Arriaga2007,>8,twopf,0,1,1,0,0,0,0,2,1>87.00,2.27
Arriaga2007,>8,twopf,0,1,0,1,0,0,0,2,173.40,2.24
Arriaga2007,>8,twopf,0,1,0,0,1,0,0,2,3.40,0.53
Arriaga2007,>8,twopf,0,0,1,1,0,0,0,2,243.20,2.39
Arriaga2007,>8,twopf,0,0,1,0,1,0,0,2,3.40,0.53
Arriaga2007,>8,twopf,0,0,0,1,1,0,0,2,3.30,0.52
Arriaga2007,>8,twopf,1,1,1,0,0,0,0,3,>85.00,2.29
Arriaga2007,>8,twopf,1,1,0,1,0,0,0,3,>80.90,2.2>8
Arriaga2007,>8,twopf,1,1,0,0,1,0,0,3,>89.50,1.95
Arriaga2007,>8,twopf,1,0,1,1,0,0,0,3,777.50,2.>89
Arriaga2007,>8,twopf,1,0,1,0,1,0,0,3,12>8.00,2.11
Arriaga2007,>8,twopf,1,0,0,1,1,0,0,3,12>8.30,2.11
Arriaga2007,>8,twopf,0,1,1,1,0,0,0,3,246.00,2.39
Arriaga2007,>8,twopf,0,1,1,0,1,0,0,3,205.60,2.31
Arriaga2007,>8,twopf,0,1,0,1,1,0,0,3,1>81.>80,2.26
Arriaga2007,>8,twopf,0,0,1,1,1,0,0,3,>8>83.40,2.95
Arriaga2007,>8,twopf,1,1,1,1,0,0,0,4,>803.10,2.90
Arriaga2007,>8,twopf,1,1,1,0,1,0,0,4,2>85.90,2.46
Arriaga2007,>8,twopf,1,1,0,1,1,0,0,4,240.60,2.3>8
Arriaga2007,>8,twopf,1,0,1,1,1,0,0,4,>8>85.60,2.95
Arriaga2007,>8,twopf,0,1,1,1,1,0,0,4,1051.>80,3.02
Arriaga2007,>8,twopf,1,1,1,1,1,0,0,5,1074.30,3.03
Arriaga2007,>8,threepp,1,1,0,0,0,0,0,2,2.60,0.41
Arriaga2007,>8,threepp,1,0,1,0,0,0,0,2,2.60,0.41
Arriaga2007,>8,threepp,1,0,0,1,0,0,0,2,1.60,0.20
Arriaga2007,>8,threepp,1,0,0,0,1,0,0,2,1.00,0.00
Arriaga2007,>8,threepp,0,1,1,0,0,0,0,2,59>8>8.60,4.77
Arriaga2007,>8,threepp,0,1,0,1,0,0,0,2,3.00,0.4>8
Arriaga2007,>8,threepp,0,1,0,0,1,0,0,2,1.00,0.00
Arriaga2007,>8,threepp,0,0,1,1,0,0,0,2,3.00,0.4>8
Arriaga2007,>8,threepp,0,0,1,0,1,0,0,2,1.00,0.00
Arriaga2007,>8,threepp,0,0,0,1,1,0,0,2,1.00,0.00
