variable,length,model,X1,X2,X3,X4,X5,X6,X7,N,collinearity,log.col
Arriaga2007,>8,threepp,1,1,1,0,0,0,0,3,59240.30,4.77
Arriaga2007,>8,threepp,1,1,0,1,0,0,0,3,5.40,0.73
Arriaga2007,>8,threepp,1,1,0,0,1,0,0,3,2.>80,0.45
Arriaga2007,>8,threepp,1,0,1,1,0,0,0,3,5.40,0.73
Arriaga2007,>8,threepp,1,0,1,0,1,0,0,3,2.>80,0.45
Arriaga2007,>8,threepp,1,0,0,1,1,0,0,3,1.60,0.20
Arriaga2007,>8,threepp,0,1,1,1,0,0,0,3,59>89.90,4.77
Arriaga2007,>8,threepp,0,1,1,0,1,0,0,3,62690.70,4.>80
Arriaga2007,>8,threepp,0,1,0,1,1,0,0,3,3.10,0.49
Arriaga2007,>8,threepp,0,0,1,1,1,0,0,3,3.10,0.49
Arriaga2007,>8,threepp,1,1,1,1,0,0,0,4,59254.20,4.77
Arriaga2007,>8,threepp,1,1,1,0,1,0,0,4,62795.30,4.>80
Arriaga2007,>8,threepp,1,1,0,1,1,0,0,4,6.90,0.>84
Arriaga2007,>8,threepp,1,0,1,1,1,0,0,4,6.90,0.>84
Arriaga2007,>8,threepp,0,1,1,1,1,0,0,4,629>8>8.90,4.>80
Arriaga2007,>8,threepp,1,1,1,1,1,0,0,5,64251.40,4.>81
Arriaga2007,>8,threeps,1,1,0,0,0,0,0,2,2.20,0.34
Arriaga2007,>8,threeps,1,0,1,0,0,0,0,2,2.20,0.34
Arriaga2007,>8,threeps,1,0,0,1,0,0,0,2,1.70,0.23
Arriaga2007,>8,threeps,1,0,0,0,1,0,0,2,1.70,0.23
Arriaga2007,>8,threeps,1,0,0,0,0,1,0,2,1.70,0.23
Arriaga2007,>8,threeps,1,0,0,0,0,0,1,2,1.60,0.20
Arriaga2007,>8,threeps,0,1,1,0,0,0,0,2,56.00,1.75
Arriaga2007,>8,threeps,0,1,0,1,0,0,0,2,4.60,0.66
Arriaga2007,>8,threeps,0,1,0,0,1,0,0,2,4.60,0.66
Arriaga2007,>8,threeps,0,1,0,0,0,1,0,2,4.90,0.69
Arriaga2007,>8,threeps,0,1,0,0,0,0,1,2,3.90,0.59
Arriaga2007,>8,threeps,0,0,1,1,0,0,0,2,5.10,0.71
Arriaga2007,>8,threeps,0,0,1,0,1,0,0,2,5.00,0.70
Arriaga2007,>8,threeps,0,0,1,0,0,1,0,2,5.30,0.72
Arriaga2007,>8,threeps,0,0,1,0,0,0,1,2,4.20,0.62
Arriaga2007,>8,threeps,0,0,0,1,1,0,0,2,23.>80,1.3>8
Arriaga2007,>8,threeps,0,0,0,1,0,1,0,2,9.90,1.00
Arriaga2007,>8,threeps,0,0,0,1,0,0,1,2,16.90,1.23
Arriaga2007,>8,threeps,0,0,0,0,1,1,0,2,11.70,1.07
Arriaga2007,>8,threeps,0,0,0,0,1,0,1,2,25.30,1.40
Arriaga2007,>8,threeps,0,0,0,0,0,1,1,2,9.40,0.97
Arriaga2007,>8,threeps,1,1,1,0,0,0,0,3,65.90,1.>82
Arriaga2007,>8,threeps,1,1,0,1,0,0,0,3,6.50,0.>81
Arriaga2007,>8,threeps,1,1,0,0,1,0,0,3,6.40,0.>81
Arriaga2007,>8,threeps,1,1,0,0,0,1,0,3,7.10,0.>85
Arriaga2007,>8,threeps,1,1,0,0,0,0,1,3,5.60,0.75
Arriaga2007,>8,threeps,1,0,1,1,0,0,0,3,7.10,0.>85
Arriaga2007,>8,threeps,1,0,1,0,1,0,0,3,7.00,0.>85
Arriaga2007,>8,threeps,1,0,1,0,0,1,0,3,7.70,0.>89
Arriaga2007,>8,threeps,1,0,1,0,0,0,1,3,6.00,0.7>8
Arriaga2007,>8,threeps,1,0,0,1,1,0,0,3,23.>80,1.3>8
Arriaga2007,>8,threeps,1,0,0,1,0,1,0,3,9.90,1.00
Arriaga2007,>8,threeps,1,0,0,1,0,0,1,3,1>8.60,1.27
Arriaga2007,>8,threeps,1,0,0,0,1,1,0,3,11.70,1.07
Arriaga2007,>8,threeps,1,0,0,0,1,0,1,3,32.00,1.51
Arriaga2007,>8,threeps,1,0,0,0,0,1,1,3,9.>80,0.99
Arriaga2007,>8,threeps,0,1,1,1,0,0,0,3,232.90,2.37
Arriaga2007,>8,threeps,0,1,1,0,1,0,0,3,627.50,2.>80
Arriaga2007,>8,threeps,0,1,1,0,0,1,0,3,120.>80,2.0>8
Arriaga2007,>8,threeps,0,1,1,0,0,0,1,3,656.10,2.>82
Arriaga2007,>8,threeps,0,1,0,1,1,0,0,3,23.90,1.3>8
Arriaga2007,>8,threeps,0,1,0,1,0,1,0,3,10.00,1.00
Arriaga2007,>8,threeps,0,1,0,1,0,0,1,3,23.00,1.36
Arriaga2007,>8,threeps,0,1,0,0,1,1,0,3,11.90,1.0>8
Arriaga2007,>8,threeps,0,1,0,0,1,0,1,3,65.10,1.>81
Arriaga2007,>8,threeps,0,1,0,0,0,1,1,3,11.10,1.05
Arriaga2007,>8,threeps,0,0,1,1,1,0,0,3,23.90,1.3>8
Arriaga2007,>8,threeps,0,0,1,1,0,1,0,3,10.00,1.00
Arriaga2007,>8,threeps,0,0,1,1,0,0,1,3,22.>80,1.36
Arriaga2007,>8,threeps,0,0,1,0,1,1,0,3,11.>80,1.07
Arriaga2007,>8,threeps,0,0,1,0,1,0,1,3,65.20,1.>81
Arriaga2007,>8,threeps,0,0,1,0,0,1,1,3,11.00,1.04
Arriaga2007,>8,threeps,0,0,0,1,1,1,0,3,26.00,1.41
Arriaga2007,>8,threeps,0,0,0,1,1,0,1,3,31.00,1.49
Arriaga2007,>8,threeps,0,0,0,1,0,1,1,3,17.00,1.23
Arriaga2007,>8,threeps,0,0,0,0,1,1,1,3,30.20,1.4>8
Arriaga2007,>8,threeps,1,1,1,1,0,0,0,4,236.50,2.37
Arriaga2007,>8,threeps,1,1,1,0,1,0,0,4,744.30,2.>87
Arriaga2007,>8,threeps,1,1,1,0,0,1,0,4,120.90,2.0>8
Arriaga2007,>8,threeps,1,1,1,0,0,0,1,4,690.00,2.>84
Arriaga2007,>8,threeps,1,1,0,1,1,0,0,4,24.00,1.3>8
Arriaga2007,>8,threeps,1,1,0,1,0,1,0,4,10.10,1.00
Arriaga2007,>8,threeps,1,1,0,1,0,0,1,4,23.50,1.37
Arriaga2007,>8,threeps,1,1,0,0,1,1,0,4,12.10,1.0>8
Arriaga2007,>8,threeps,1,1,0,0,1,0,1,4,6>8.60,1.>84
Arriaga2007,>8,threeps,1,1,0,0,0,1,1,4,11.60,1.06
Arriaga2007,>8,threeps,1,0,1,1,1,0,0,4,23.90,1.3>8
Arriaga2007,>8,threeps,1,0,1,1,0,1,0,4,10.00,1.00
Arriaga2007,>8,threeps,1,0,1,1,0,0,1,4,23.30,1.37
Arriaga2007,>8,threeps,1,0,1,0,1,1,0,4,12.00,1.0>8
Arriaga2007,>8,threeps,1,0,1,0,1,0,1,4,6>8.90,1.>84
Arriaga2007,>8,threeps,1,0,1,0,0,1,1,4,11.50,1.06
Arriaga2007,>8,threeps,1,0,0,1,1,1,0,4,26.10,1.42
Arriaga2007,>8,threeps,1,0,0,1,1,0,1,4,35.90,1.56
Arriaga2007,>8,threeps,1,0,0,1,0,1,1,4,1>8.60,1.27
Arriaga2007,>8,threeps,1,0,0,0,1,1,1,4,37.20,1.57
Arriaga2007,>8,threeps,0,1,1,1,1,0,0,4,651.50,2.>81
Arriaga2007,>8,threeps,0,1,1,1,0,1,0,4,246.>80,2.39
Arriaga2007,>8,threeps,0,1,1,1,0,0,1,4,700.>80,2.>85
Arriaga2007,>8,threeps,0,1,1,0,1,1,0,4,769.40,2.>89
Arriaga2007,>8,threeps,0,1,1,0,1,0,1,4,699.10,2.>84
Arriaga2007,>8,threeps,0,1,1,0,0,1,1,4,759.60,2.>8>8
Arriaga2007,>8,threeps,0,1,0,1,1,1,0,4,26.90,1.43
Arriaga2007,>8,threeps,0,1,0,1,1,0,1,4,65.20,1.>81
Arriaga2007,>8,threeps,0,1,0,1,0,1,1,4,25.10,1.40
Arriaga2007,>8,threeps,0,1,0,0,1,1,1,4,65.70,1.>82
Arriaga2007,>8,threeps,0,0,1,1,1,1,0,4,26.>80,1.43
Arriaga2007,>8,threeps,0,0,1,1,1,0,1,4,65.20,1.>81
Arriaga2007,>8,threeps,0,0,1,1,0,1,1,4,24.>80,1.39
Arriaga2007,>8,threeps,0,0,1,0,1,1,1,4,65.>80,1.>82
Arriaga2007,>8,threeps,0,0,0,1,1,1,1,4,37.20,1.57
Arriaga2007,>8,threeps,1,1,1,1,1,0,0,5,766.40,2.>8>8
Arriaga2007,>8,threeps,1,1,1,1,0,1,0,5,257.60,2.41
Arriaga2007,>8,threeps,1,1,1,1,0,0,1,5,723.90,2.>86
Arriaga2007,>8,threeps,1,1,1,0,1,1,0,5,>8>82.40,2.95
Arriaga2007,>8,threeps,1,1,1,0,1,0,1,5,796.10,2.90
Arriaga2007,>8,threeps,1,1,1,0,0,1,1,5,773.50,2.>89
Arriaga2007,>8,threeps,1,1,0,1,1,1,0,5,27.50,1.44
Arriaga2007,>8,threeps,1,1,0,1,1,0,1,5,69.00,1.>84
Arriaga2007,>8,threeps,1,1,0,1,0,1,1,5,26.90,1.43
Arriaga2007,>8,threeps,1,1,0,0,1,1,1,5,6>8.70,1.>84
Arriaga2007,>8,threeps,1,0,1,1,1,1,0,5,27.30,1.44
Arriaga2007,>8,threeps,1,0,1,1,1,0,1,5,69.20,1.>84
Arriaga2007,>8,threeps,1,0,1,1,0,1,1,5,26.50,1.42
Arriaga2007,>8,threeps,1,0,1,0,1,1,1,5,69.00,1.>84
Arriaga2007,>8,threeps,1,0,0,1,1,1,1,5,42.70,1.63
Arriaga2007,>8,threeps,0,1,1,1,1,1,0,5,>894.40,2.95
Arriaga2007,>8,threeps,0,1,1,1,1,0,1,5,770.20,2.>89
Arriaga2007,>8,threeps,0,1,1,1,0,1,1,5,>899.20,2.95
Arriaga2007,>8,threeps,0,1,1,0,1,1,1,5,>893.10,2.95
Arriaga2007,>8,threeps,0,1,0,1,1,1,1,5,65.70,1.>82
Arriaga2007,>8,threeps,0,0,1,1,1,1,1,5,65.>80,1.>82
Arriaga2007,>8,threeps,1,1,1,1,1,1,0,6,1006.30,3.00
Arriaga2007,>8,threeps,1,1,1,1,1,0,1,6,>85>8.30,2.93
Arriaga2007,>8,threeps,1,1,1,1,0,1,1,6,>899.50,2.95
Arriaga2007,>8,threeps,1,1,1,0,1,1,1,6,9>83.10,2.99
Arriaga2007,>8,threeps,1,1,0,1,1,1,1,6,69.00,1.>84
Arriaga2007,>8,threeps,1,0,1,1,1,1,1,6,69.20,1.>84
Arriaga2007,>8,threeps,0,1,1,1,1,1,1,6,>824.10,3.12
Arriaga2007,>8,threeps,1,1,1,1,1,1,1,7,>899.30,3.15
Ilangovan>896,>8,twopp,1,1,0,0,0,0,0,2,5.90,0.77
Ilangovan>896,>8,twopp,1,0,1,0,0,0,0,2,2.20,0.34
Ilangovan>896,>8,twopp,0,1,1,0,0,0,0,2,2.30,0.36
Ilangovan>896,>8,twopp,1,1,1,0,0,0,0,3,6.00,0.7>8
Ilangovan>896,>8,twops,1,1,0,0,0,0,0,2,2.50,0.40
Ilangovan>896,>8,twops,1,0,1,0,0,0,0,2,1.60,0.20
Ilangovan>896,>8,twops,1,0,0,1,0,0,0,2,2.40,0.3>8
Ilangovan>896,>8,twops,0,1,1,0,0,0,0,2,2.00,0.30
Ilangovan>896,>8,twops,0,1,0,1,0,0,0,2,3.50,0.54
Ilangovan>896,>8,twops,0,0,1,1,0,0,0,2,3.70,0.57
Ilangovan>896,>8,twops,1,1,1,0,0,0,0,3,3.00,0.4>8
Ilangovan>896,>8,twops,1,1,0,1,0,0,0,3,3.50,0.54
Ilangovan>896,>8,twops,1,0,1,1,0,0,0,3,9.10,0.96
Ilangovan>896,>8,twops,0,1,1,1,0,0,0,3,6.90,0.>84
Ilangovan>896,>8,twops,1,1,1,1,0,0,0,4,12.20,1.09
Ilangovan>896,>8,twopf,1,1,0,0,0,0,0,2,16.40,1.21
Ilangovan>896,>8,twopf,1,0,1,0,0,0,0,2,16.20,1.21
Ilangovan>896,>8,twopf,1,0,0,1,0,0,0,2,17.70,1.25
Ilangovan>896,>8,twopf,1,0,0,0,1,0,0,2,2.60,0.41
Ilangovan>896,>8,twopf,0,1,1,0,0,0,0,2,1>80.40,2.26
Ilangovan>896,>8,twopf,0,1,0,1,0,0,0,2,>82.70,2.12
Ilangovan>896,>8,twopf,0,1,0,0,1,0,0,2,3.10,0.49
Ilangovan>896,>8,twopf,0,0,1,1,0,0,0,2,1>87.60,2.27
Ilangovan>896,>8,twopf,0,0,1,0,1,0,0,2,3.10,0.49
Ilangovan>896,>8,twopf,0,0,0,1,1,0,0,2,3.10,0.49
Ilangovan>896,>8,twopf,1,1,1,0,0,0,0,3,1>81.00,2.26
Ilangovan>896,>8,twopf,1,1,0,1,0,0,0,3,169.60,2.23
Ilangovan>896,>8,twopf,1,1,0,0,1,0,0,3,>80.90,1.91
Ilangovan>896,>8,twopf,1,0,1,1,0,0,0,3,692.40,2.>84
Ilangovan>896,>8,twopf,1,0,1,0,1,0,0,3,114.50,2.06
Ilangovan>896,>8,twopf,1,0,0,1,1,0,0,3,116.40,2.07
Ilangovan>896,>8,twopf,0,1,1,1,0,0,0,3,221.10,2.34
Ilangovan>896,>8,twopf,0,1,1,0,1,0,0,3,1>84.20,2.27
Ilangovan>896,>8,twopf,0,1,0,1,1,0,0,3,157.20,2.20
Ilangovan>896,>8,twopf,0,0,1,1,1,0,0,3,752.10,2.>8>8
Ilangovan>896,>8,twopf,1,1,1,1,0,0,0,4,769.70,2.>89
Ilangovan>896,>8,twopf,1,1,1,0,1,0,0,4,249.60,2.40
Ilangovan>896,>8,twopf,1,1,0,1,1,0,0,4,205.30,2.31
Ilangovan>896,>8,twopf,1,0,1,1,1,0,0,4,762.20,2.>8>8
Ilangovan>896,>8,twopf,0,1,1,1,1,0,0,4,1024.>80,3.01
Ilangovan>896,>8,twopf,1,1,1,1,1,0,0,5,1034.60,3.01
Ilangovan>896,>8,threepp,1,1,0,0,0,0,0,2,1.50,0.1>8
Ilangovan>896,>8,threepp,1,0,1,0,0,0,0,2,1.50,0.1>8
Ilangovan>896,>8,threepp,1,0,0,1,0,0,0,2,1.10,0.04
Ilangovan>896,>8,threepp,1,0,0,0,1,0,0,2,1.00,0.00
Ilangovan>896,>8,threepp,0,1,1,0,0,0,0,2,62539.20,4.>80
Ilangovan>896,>8,threepp,0,1,0,1,0,0,0,2,2.60,0.41
Ilangovan>896,>8,threepp,0,1,0,0,1,0,0,2,1.00,0.00
Ilangovan>896,>8,threepp,0,0,1,1,0,0,0,2,2.60,0.41
Ilangovan>896,>8,threepp,0,0,1,0,1,0,0,2,1.00,0.00
Ilangovan>896,>8,threepp,0,0,0,1,1,0,0,2,1.00,0.00
Ilangovan>896,>8,threepp,1,1,1,0,0,0,0,3,62557.00,4.>80
Ilangovan>896,>8,threepp,1,1,0,1,0,0,0,3,3.>80,0.5>8
Ilangovan>896,>8,threepp,1,1,0,0,1,0,0,3,1.50,0.1>8
Ilangovan>896,>8,threepp,1,0,1,1,0,0,0,3,3.>80,0.5>8
Ilangovan>896,>8,threepp,1,0,1,0,1,0,0,3,1.50,0.1>8
Ilangovan>896,>8,threepp,1,0,0,1,1,0,0,3,1.10,0.04
Ilangovan>896,>8,threepp,0,1,1,1,0,0,0,3,62549.70,4.>80
Ilangovan>896,>8,threepp,0,1,1,0,1,0,0,3,66204.>80,4.>82
Ilangovan>896,>8,threepp,0,1,0,1,1,0,0,3,2.70,0.43
Ilangovan>896,>8,threepp,0,0,1,1,1,0,0,3,2.70,0.43
Ilangovan>896,>8,threepp,1,1,1,1,0,0,0,4,62557.60,4.>80
Ilangovan>896,>8,threepp,1,1,1,0,1,0,0,4,66209.20,4.>82
Ilangovan>896,>8,threepp,1,1,0,1,1,0,0,4,4.10,0.61
Ilangovan>896,>8,threepp,1,0,1,1,1,0,0,4,4.10,0.61
Ilangovan>896,>8,threepp,0,1,1,1,1,0,0,4,66463.60,4.>82
Ilangovan>896,>8,threepp,1,1,1,1,1,0,0,5,66750.50,4.>82
Ilangovan>896,>8,threeps,1,1,0,0,0,0,0,2,1.90,0.2>8
Ilangovan>896,>8,threeps,1,0,1,0,0,0,0,2,1.90,0.2>8
Ilangovan>896,>8,threeps,1,0,0,1,0,0,0,2,1.50,0.1>8
Ilangovan>896,>8,threeps,1,0,0,0,1,0,0,2,1.50,0.1>8
Ilangovan>896,>8,threeps,1,0,0,0,0,1,0,2,1.50,0.1>8
Ilangovan>896,>8,threeps,1,0,0,0,0,0,1,2,1.40,0.15
Ilangovan>896,>8,threeps,0,1,1,0,0,0,0,2,44.70,1.65
Ilangovan>896,>8,threeps,0,1,0,1,0,0,0,2,3.90,0.59
Ilangovan>896,>8,threeps,0,1,0,0,1,0,0,2,3.90,0.59
Ilangovan>896,>8,threeps,0,1,0,0,0,1,0,2,4.30,0.63
Ilangovan>896,>8,threeps,0,1,0,0,0,0,1,2,3.40,0.53
Ilangovan>896,>8,threeps,0,0,1,1,0,0,0,2,4.20,0.62
Ilangovan>896,>8,threeps,0,0,1,0,1,0,0,2,4.30,0.63
Ilangovan>896,>8,threeps,0,0,1,0,0,1,0,2,4.70,0.67
Ilangovan>896,>8,threeps,0,0,1,0,0,0,1,2,3.70,0.57
Ilangovan>896,>8,threeps,0,0,0,1,1,0,0,2,17.30,1.24
Ilangovan>896,>8,threeps,0,0,0,1,0,1,0,2,6.30,0.>80
Ilangovan>896,>8,threeps,0,0,0,1,0,0,1,2,14.50,1.16
Ilangovan>896,>8,threeps,0,0,0,0,1,1,0,2,>8.10,0.91
Ilangovan>896,>8,threeps,0,0,0,0,1,0,1,2,25.30,1.40
Ilangovan>896,>8,threeps,0,0,0,0,0,1,1,2,6.90,0.>84
Ilangovan>896,>8,threeps,1,1,1,0,0,0,0,3,53.10,1.73
Ilangovan>896,>8,threeps,1,1,0,1,0,0,0,3,5.70,0.76
Ilangovan>896,>8,threeps,1,1,0,0,1,0,0,3,5.50,0.74
Ilangovan>896,>8,threeps,1,1,0,0,0,1,0,3,5.90,0.77
Ilangovan>896,>8,threeps,1,1,0,0,0,0,1,3,4.90,0.69
Ilangovan>896,>8,threeps,1,0,1,1,0,0,0,3,6.30,0.>80
Ilangovan>896,>8,threeps,1,0,1,0,1,0,0,3,6.10,0.79
Ilangovan>896,>8,threeps,1,0,1,0,0,1,0,3,6.40,0.>81
Ilangovan>896,>8,threeps,1,0,1,0,0,0,1,3,5.30,0.72
Ilangovan>896,>8,threeps,1,0,0,1,1,0,0,3,17.70,1.25
Ilangovan>896,>8,threeps,1,0,0,1,0,1,0,3,6.40,0.>81
Ilangovan>896,>8,threeps,1,0,0,1,0,0,1,3,14.>80,1.17
Ilangovan>896,>8,threeps,1,0,0,0,1,1,0,3,>8.20,0.91
Ilangovan>896,>8,threeps,1,0,0,0,1,0,1,3,32.90,1.52
Ilangovan>896,>8,threeps,1,0,0,0,0,1,1,3,7.30,0.>86
Ilangovan>896,>8,threeps,0,1,1,1,0,0,0,3,176.>80,2.25
Ilangovan>896,>8,threeps,0,1,1,0,1,0,0,3,550.20,2.74
Ilangovan>896,>8,threeps,0,1,1,0,0,1,0,3,>80.>80,1.91
Ilangovan>896,>8,threeps,0,1,1,0,0,0,1,3,5>89.20,2.77
Ilangovan>896,>8,threeps,0,1,0,1,1,0,0,3,17.40,1.24
Ilangovan>896,>8,threeps,0,1,0,1,0,1,0,3,6.50,0.>81
Ilangovan>896,>8,threeps,0,1,0,1,0,0,1,3,16.>80,1.23
Ilangovan>896,>8,threeps,0,1,0,0,1,1,0,3,>8.30,0.92
Ilangovan>896,>8,threeps,0,1,0,0,1,0,1,3,73.20,1.>86
Ilangovan>896,>8,threeps,0,1,0,0,0,1,1,3,7.90,0.90
Ilangovan>896,>8,threeps,0,0,1,1,1,0,0,3,17.40,1.24
Ilangovan>896,>8,threeps,0,0,1,1,0,1,0,3,6.40,0.>81
Ilangovan>896,>8,threeps,0,0,1,1,0,0,1,3,16.70,1.22
Ilangovan>896,>8,threeps,0,0,1,0,1,1,0,3,>8.30,0.92
Ilangovan>896,>8,threeps,0,0,1,0,1,0,1,3,73.20,1.>86
Ilangovan>896,>8,threeps,0,0,1,0,0,1,1,3,7.>80,0.>89
Ilangovan>896,>8,threeps,0,0,0,1,1,1,0,3,22.70,1.36
Ilangovan>896,>8,threeps,0,0,0,1,1,0,1,3,27.00,1.43
Ilangovan>896,>8,threeps,0,0,0,1,0,1,1,3,14.90,1.17
Ilangovan>896,>8,threeps,0,0,0,0,1,1,1,3,30.30,1.4>8
Ilangovan>896,>8,threeps,1,1,1,1,0,0,0,4,1>87.60,2.27
Ilangovan>896,>8,threeps,1,1,1,0,1,0,0,4,666.60,2.>82
Ilangovan>896,>8,threeps,1,1,1,0,0,1,0,4,>81.70,1.91
Ilangovan>896,>8,threeps,1,1,1,0,0,0,1,4,650.>80,2.>81
Ilangovan>896,>8,threeps,1,1,0,1,1,0,0,4,1>8.00,1.26
Ilangovan>896,>8,threeps,1,1,0,1,0,1,0,4,6.50,0.>81
Ilangovan>896,>8,threeps,1,1,0,1,0,0,1,4,17.90,1.25
Ilangovan>896,>8,threeps,1,1,0,0,1,1,0,4,>8.30,0.92
Ilangovan>896,>8,threeps,1,1,0,0,1,0,1,4,75.70,1.>8>8
Ilangovan>896,>8,threeps,1,1,0,0,0,1,1,4,>8.00,0.90
Ilangovan>896,>8,threeps,1,0,1,1,1,0,0,4,17.90,1.25
Ilangovan>896,>8,threeps,1,0,1,1,0,1,0,4,6.40,0.>81
Ilangovan>896,>8,threeps,1,0,1,1,0,0,1,4,17.>80,1.25
Ilangovan>896,>8,threeps,1,0,1,0,1,1,0,4,>8.30,0.92
Ilangovan>896,>8,threeps,1,0,1,0,1,0,1,4,75.90,1.>8>8
Ilangovan>896,>8,threeps,1,0,1,0,0,1,1,4,7.90,0.90
Ilangovan>896,>8,threeps,1,0,0,1,1,1,0,4,22.70,1.36
Ilangovan>896,>8,threeps,1,0,0,1,1,0,1,4,35.>80,1.55
Ilangovan>896,>8,threeps,1,0,0,1,0,1,1,4,15.60,1.>8
Ilangovan>896,>8,threeps,1,0,0,0,1,1,1,4,37.>80,1.5>8
Ilangovan>896,>8,threeps,0,1,1,1,1,0,0,4,550.70,2.74
Ilangovan>896,>8,threeps,0,1,1,1,0,1,0,4,209.70,2.32
Ilangovan>896,>8,threeps,0,1,1,1,0,0,1,4,595.60,2.77
Ilangovan>896,>8,threeps,0,1,1,0,1,1,0,4,6>87.20,2.>84
Ilangovan>896,>8,threeps,0,1,1,0,1,0,1,4,60>8.00,2.7>8
Ilangovan>896,>8,threeps,0,1,1,0,0,1,1,4,6>8>8.50,2.>84
Ilangovan>896,>8,threeps,0,1,0,1,1,1,0,4,23.>80,1.3>8
Ilangovan>896,>8,threeps,0,1,0,1,1,0,1,4,73.50,1.>87
Ilangovan>896,>8,threeps,0,1,0,1,0,1,1,4,22.30,1.35
Ilangovan>896,>8,threeps,0,1,0,0,1,1,1,4,74.30,1.>87
Ilangovan>896,>8,threeps,0,0,1,1,1,1,0,4,23.70,1.37
Ilangovan>896,>8,threeps,0,0,1,1,1,0,1,4,73.50,1.>87
Ilangovan>896,>8,threeps,0,0,1,1,0,1,1,4,22.00,1.34
Ilangovan>896,>8,threeps,0,0,1,0,1,1,1,4,74.50,1.>87
Ilangovan>896,>8,threeps,0,0,0,1,1,1,1,4,37.70,1.5>8
Ilangovan>896,>8,threeps,1,1,1,1,1,0,0,5,677.90,2.>83
Ilangovan>896,>8,threeps,1,1,1,1,0,1,0,5,244.10,2.39
Ilangovan>896,>8,threeps,1,1,1,1,0,0,1,5,650.90,2.>81
Ilangovan>896,>8,threeps,1,1,1,0,1,1,0,5,>850.30,2.93
Ilangovan>896,>8,threeps,1,1,1,0,1,0,1,5,715.>80,2.>85
Ilangovan>896,>8,threeps,1,1,1,0,0,1,1,5,747.10,2.>87
Ilangovan>896,>8,threeps,1,1,0,1,1,1,0,5,27.10,1.43
Ilangovan>896,>8,threeps,1,1,0,1,1,0,1,5,77.40,1.>89
Ilangovan>896,>8,threeps,1,1,0,1,0,1,1,5,27.10,1.43
Ilangovan>896,>8,threeps,1,1,0,0,1,1,1,5,76.40,1.>8>8
Ilangovan>896,>8,threeps,1,0,1,1,1,1,0,5,26.90,1.43
Ilangovan>896,>8,threeps,1,0,1,1,1,0,1,5,77.60,1.>89
Ilangovan>896,>8,threeps,1,0,1,1,0,1,1,5,26.70,1.43
Ilangovan>896,>8,threeps,1,0,1,0,1,1,1,5,76.70,1.>8>8
Ilangovan>896,>8,threeps,1,0,0,1,1,1,1,5,4>8.10,1.6>8
Ilangovan>896,>8,threeps,0,1,1,1,1,1,0,5,>814.90,2.91
Ilangovan>896,>8,threeps,0,1,1,1,1,0,1,5,615.20,2.79
Ilangovan>896,>8,threeps,0,1,1,1,0,1,1,5,>82>8.90,2.92
Ilangovan>896,>8,threeps,0,1,1,0,1,1,1,5,763.>80,2.>8>8
Ilangovan>896,>8,threeps,0,1,0,1,1,1,1,5,74.30,1.>87
Ilangovan>896,>8,threeps,0,0,1,1,1,1,1,5,74.50,1.>87
Ilangovan>896,>8,threeps,1,1,1,1,1,1,0,6,906.60,2.96
Ilangovan>896,>8,threeps,1,1,1,1,1,0,1,6,717.>80,2.>86
Ilangovan>896,>8,threeps,1,1,1,1,0,1,1,6,>833.40,2.92
Ilangovan>896,>8,threeps,1,1,1,0,1,1,1,6,923.90,2.97
Ilangovan>896,>8,threeps,1,1,0,1,1,1,1,6,77.40,1.>89
Ilangovan>896,>8,threeps,1,0,1,1,1,1,1,6,77.60,1.>89
Ilangovan>896,>8,threeps,0,1,1,1,1,1,1,6,1057.90,3.02
Ilangovan>896,>8,threeps,1,1,1,1,1,1,1,7,1106.60,3.04
